1.00265935E+003	1.38408911E+003
1.00458781E+003	1.35265039E+003
1.00651628E+003	1.37090063E+003
1.00844475E+003	1.38744763E+003
1.01037321E+003	1.39136011E+003
1.01230168E+003	1.39034277E+003
1.01423015E+003	1.37559143E+003
1.01615861E+003	1.38415088E+003
1.01808708E+003	1.38559741E+003
1.02001555E+003	1.37490405E+003
1.02194401E+003	1.37242163E+003
1.02387248E+003	1.38063354E+003
1.02580095E+003	1.38779175E+003
1.02772941E+003	1.38624133E+003
1.02965788E+003	1.38335010E+003
1.03158635E+003	1.38498486E+003
1.03351482E+003	1.38507251E+003
1.03544328E+003	1.39589502E+003
1.03737175E+003	1.40750269E+003
1.03930022E+003	1.39452100E+003
1.04122868E+003	1.38546753E+003
1.04315715E+003	1.40399011E+003
1.04508562E+003	1.40062378E+003
1.04701408E+003	1.39889160E+003
1.04894255E+003	1.41606946E+003
1.05087102E+003	1.40596631E+003
1.05279948E+003	1.38926221E+003
1.05472795E+003	1.36325830E+003
1.05665642E+003	1.34523169E+003
1.05858488E+003	1.35751306E+003
1.06051335E+003	1.37845679E+003
1.06244182E+003	1.36725574E+003
1.06437028E+003	1.37253833E+003
1.06629875E+003	1.33993152E+003
1.06822722E+003	1.32843457E+003
1.07015568E+003	1.31559607E+003
1.07208415E+003	1.28927649E+003
1.07401262E+003	1.27518372E+003
1.07594108E+003	1.28009253E+003
1.07786955E+003	1.24562646E+003
1.07979802E+003	1.24318958E+003
1.08172649E+003	1.23083423E+003
1.08365495E+003	1.20715894E+003
1.08558342E+003	1.19047131E+003
1.08751189E+003	1.17488611E+003
1.08944035E+003	1.14633362E+003
1.09136882E+003	1.11439392E+003
1.09329729E+003	1.09857910E+003
1.09522575E+003	1.09399072E+003
1.09715422E+003	1.08261133E+003
1.09908269E+003	1.05354626E+003
1.10101115E+003	1.04000134E+003
1.10293962E+003	1.02035059E+003
1.10486809E+003	9.93407471E+002
1.10679655E+003	9.98214172E+002
1.10872502E+003	9.93171509E+002
1.11065349E+003	9.50530151E+002
1.11258195E+003	9.19870300E+002
